"Nombre d'incendies suivant les critères de sélection : 2541"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;19228;"07";"07094";"Gilhac-et-Bruzac";"2025-03-08 22:28:00";60000;0;60000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;1588;"13";"13025";"Châteauneuf-le-Rouge";"2025-03-09 06:21:00";1000;1000;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;18958;"84";"84015";"Beaumont-du-Ventoux";"2025-03-09 10:02:46";800;800;;;;;;;;;"Estimées";;;"Non";;;;""
2025;1542;"13";"13074";"Peyrolles-en-Provence";"2025-03-09 10:11:00";200;200;0;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;432;"06";"06094";"Péone";"2025-03-09 10:51:00";600;0;600;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9043;"2A";"2A209";"Peri";"2025-03-09 16:23:00";300;300;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;14993;"64";"64160";"Cambo-les-Bains";"2025-03-09 19:14:00";170000;170000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1171;"74";"74292";"Vaulx";"2025-03-09 23:06:00";1;1;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;1589;"13";"13001";"Aix-en-Provence";"2025-03-10 06:30:00";10;10;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;14994;"64";"64504";"Sare";"2025-03-10 21:00:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11289;"72";"72205";"Montbizot";"2025-03-11 20:10:00";10;5;;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1488;"13";"13003";"Alleins";"2025-03-12 17:39:00";30;30;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;7606;"11";"11256";"Montséret";"2025-03-15 10:26:00";10;0;10;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;7608;"11";"11397";"Trèbes";"2025-03-15 14:47:00";805;0;805;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;498;"34";"34285";"Saint-Pons-de-Mauchiens";"2025-03-17 10:35:00";771;0;771;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;544;"06";"06050";"Coursegoules";"2025-03-17 15:53:00";300;0;300;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;545;"06";"06049";"Courmes";"2025-03-17 15:53:00";100;0;100;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;12613;"73";"73055";"Bozel";"2025-03-18 12:51:00";1000;1000;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;14216;"47";"47305";"Tayrac";"2025-03-18 16:02:47";200;200;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;7612;"11";"11008";"Alet-les-Bains";"2025-03-18 18:49:00";5;5;0;0;0;0;;;;;"Mesurées";"3";"Involontaire (particulier)";"Non";;;;""
2025;19877;"16";"16146";"Garat";"2025-03-18 19:50:56";10;10;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;18372;"40";"40153";"Le Leuy";"2025-03-19 08:44:00";250;250;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;19627;"19";"19194";"Saint-Clément";"2025-03-19 11:48:59";500;500;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;483;"05";"05036";"Châteauroux-les-Alpes";"2025-03-19 14:16:00";2800;2300;500;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;13648;"50";"50002";"Agneaux";"2025-03-19 15:19:00";218;218;;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;14996;"64";"64092";"Banca";"2025-03-19 15:35:00";90802;1452;;89350;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;9513;"55";"55050";"Bezonvaux";"2025-03-20 14:15:00";10000;10000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;1690;"39";"39485";"Val Suran";"2025-03-20 14:44:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15038;"88";"88468";"Le Thillot";"2025-03-20 14:55:00";4000;4000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;546;"06";"06049";"Courmes";"2025-03-20 15:05:00";100;0;100;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;15496;"33";"33118";"Cénac";"2025-03-20 19:58:00";1;1;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;9044;"2A";"2A211";"Petreto-Bicchisano";"2025-03-21 09:28:00";260;260;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;523;"2B";"2B036";"Bigorno";"2025-03-21 11:15:00";300;0;300;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9045;"2A";"2A104";"Eccica-Suarella";"2025-03-21 12:45:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18971;"84";"84150";"Visan";"2025-03-21 15:03:36";200;200;;;;;;;;;"Estimées";;;"Non";;;;""
2025;18972;"84";"84028";"Cairanne";"2025-03-21 17:28:22";150;150;;;;;;;;;"Estimées";;;"Non";;;;""
2025;814;"66";"66039";"Caramany";"2025-03-22 09:34:00";50;0;50;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;11151;"72";"72260";"Ruaudin";"2025-03-22 12:21:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18374;"40";"40250";"Saint-Avit";"2025-03-24 17:18:00";10;10;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;18973;"84";"84028";"Cairanne";"2025-03-27 16:56:00";4400;4400;0;0;0;0;;;;;"Mesurées";"2";;"Non";;;;""
2025;18975;"84";"84091";"Piolenc";"2025-03-28 10:27:00";1;1;0;0;0;0;;;;;"Mesurées";"4";"Involontaire (travaux)";"Non";;;;""
2025;7619;"11";"11372";"Salsigne";"2025-03-28 12:47:00";200;200;0;0;0;0;;;;;"Mesurées";"3";"Involontaire (particulier)";"Non";;;;""
2025;5114;"90";"90012";"Bessoncourt";"2025-03-28 13:50:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7621;"11";"11397";"Trèbes";"2025-03-28 17:30:00";5205;0;5205;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;821;"66";"66024";"Le Boulou";"2025-03-29 10:16:00";10;0;10;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;822;"66";"66024";"Le Boulou";"2025-03-29 10:17:00";500;0;500;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;9046;"2A";"2A048";"Calcatoggio";"2025-03-30 14:53:00";20;20;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;706;"56";"56021";"Brandérion";"2025-03-30 15:30:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18638;"38";"38054";"Bouvesse-Quirieu";"2025-03-30 16:54:00";2;2;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;15498;"33";"33382";"Saint-Christoly-de-Blaye";"2025-03-31 09:19:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;830;"66";"66007";"Arboussols";"2025-03-31 14:20:00";100;100;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;19841;"76";"76593";"Saint-Jean-de-la-Neuville";"2025-03-31 15:20:00";1800;1800;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;19838;"27";"27188";"Criquebeuf-sur-Seine";"2025-03-31 16:16:00";1200;1200;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;15512;"33";"33498";"Salles";"2025-03-31 16:21:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18562;"40";"40283";"Saint-Vincent-de-Paul";"2025-03-31 16:47:00";5000;5000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;1552;"13";"13117";"Vitrolles";"2025-03-31 18:18:00";50;50;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;542;"82";"82133";"Mouillac";"2025-03-31 18:25:00";10000;10000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;707;"56";"56094";"Kervignac";"2025-03-31 18:44:00";5;5;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1531;"13";"13103";"Salon-de-Provence";"2025-03-31 19:45:00";2;2;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;9047;"2A";"2A272";"Sartène";"2025-03-31 19:49:00";1;1;0;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;21769;"48";"48083";"Les Laubies";"2025-04-01 13:30:00";2000;0;2000;0;0;0;;;;;"Estimées";"1";;;;;;"Données partielles ou non valides"
2025;21216;"77";"77339";"Noisy-sur-École";"2025-04-01 13:33:40";50;50;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;18376;"40";"40288";"Sarbazan";"2025-04-01 15:26:00";3100;3100;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;19883;"16";"16242";"Nanteuil-en-Vallée";"2025-04-01 15:32:17";100;100;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;19230;"07";"07233";"Saint-Étienne-de-Serre";"2025-04-01 15:39:00";8000;0;8000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;669;"67";"67415";"Rothbach";"2025-04-01 16:13:00";11300;11300;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;687;"15";"15025";"Albepierre-Bredons";"2025-04-01 16:44:00";200;200;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;552;"81";"81197";"Noailles";"2025-04-01 17:33:00";20000;20000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;1099;"12";"12187";"Prades-d'Aubrac";"2025-04-01 19:59:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20516;"35";"35268";"Saint-Ganton";"2025-04-01 23:07:00";8000;8000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2563;"49";"49224";"Neuillé";"2025-04-02 02:22:00";5000;5000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;1535;"13";"13104";"Sausset-les-Pins";"2025-04-02 14:00:00";100;100;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;15040;"88";"88421";"Saint-Julien";"2025-04-02 14:05:00";5;5;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;554;"76";"76709";"Le Trait";"2025-04-02 15:08:00";100;100;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;1193;"29";"29232";"Quimper";"2025-04-02 17:14:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9090;"83";"83002";"Aiguines";"2025-04-03 10:48:00";40000;0;40000;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;675;"67";"67538";"Wingen-sur-Moder";"2025-04-03 15:50:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1199;"2A";"2A209";"Peri";"2025-04-03 16:22:00";30000;10000;20000;0;0;0;;;;;"Mesurées";"3";"Involontaire (travaux)";"Non";;;;""
2025;18378;"40";"40063";"Candresse";"2025-04-03 17:04:00";20;20;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;558;"71";"71472";"Saint-Prix";"2025-04-03 17:12:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18377;"40";"40192";"Mont-de-Marsan";"2025-04-03 21:09:00";20;20;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;18991;"84";"84019";"Bollène";"2025-04-04 07:09:39";10;10;;;;;;;;;"Estimées";;;"Non";;;;""
2025;18288;"24";"24143";"Couze-et-Saint-Front";"2025-04-04 14:09:00";5000;5000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;9094;"83";"83077";"Méounes-lès-Montrieux";"2025-04-04 14:13:00";40;0;40;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;2566;"49";"49045";"La Breille-les-Pins";"2025-04-04 15:52:00";5000;5000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;22160;"14";"14478";"Orbec";"2025-04-04 17:10:00";200;200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21220;"77";"77067";"Cesson";"2025-04-04 17:50:30";40;40;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;10660;"68";"68315";"Soultz-Haut-Rhin";"2025-04-04 18:15:00";4;4;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5238;"90";"90098";"Urcerey";"2025-04-04 21:16:00";200;200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19885;"16";"16193";"Louzac-Saint-André";"2025-04-05 03:04:39";8;8;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;10662;"68";"68247";"Oderen";"2025-04-05 12:03:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22048;"07";"07148";"Malbosc";"2025-04-05 12:36:00";500;500;0;0;0;0;;;;;"Estimées";"3";"Involontaire (particulier)";"Non";0;0;0;""
2025;1014;"08";"08387";"Saint-Loup-Terrier";"2025-04-05 13:02:00";10000;10000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;656;"2B";"2B166";"Monte";"2025-04-05 14:58:00";4000;0;4000;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;5564;"22";"22128";"Locarn";"2025-04-05 15:25:00";801190;122800;;678000;0;390;;;;;"Estimées";;;"Non";;;;""
2025;869;"15";"15159";"Raulhac";"2025-04-05 16:00:00";4000;4000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;18646;"38";"38347";"Roybon";"2025-04-05 16:07:00";114000;114000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;15860;"33";"33528";"Le Temple";"2025-04-05 16:59:00";1500;1500;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;18995;"84";"84019";"Bollène";"2025-04-05 17:15:00";150;150;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1501;"13";"13006";"Aureille";"2025-04-05 19:19:00";5;5;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;856;"06";"06069";"Grasse";"2025-04-05 19:44:00";500;0;500;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;586;"48";"48175";"Saint-Pierre-de-Nogaret";"2025-04-05 20:00:00";60000;0;60000;0;0;0;;;;;"Estimées";"1";;;;;;"Données partielles ou non valides"
2025;891;"63";"63417";"Sayat";"2025-04-05 20:50:00";15;15;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;22049;"07";"07263";"Saint-Laurent-sous-Coiron";"2025-04-05 22:52:00";500;0;500;0;0;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";0;0;0;""
2025;22353;"02";"02259";"Dampleux";"2025-04-06 00:00:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2025;15504;"33";"33077";"Cabanac-et-Villagrains";"2025-04-06 09:22:00";96;96;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;872;"15";"15025";"Albepierre-Bredons";"2025-04-06 11:13:00";2;2;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;19232;"07";"07100";"Gravières";"2025-04-06 12:17:00";150;0;150;0;0;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";;;;""
2025;7633;"11";"11397";"Trèbes";"2025-04-06 14:25:00";3240;0;3240;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;1200;"2A";"2A031";"Bastelica";"2025-04-06 16:00:00";448500;80400;359900;8200;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2025;15123;"60";"60009";"Allonne";"2025-04-06 17:22:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1543;"13";"13002";"Allauch";"2025-04-06 17:49:00";1500;1500;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;867;"06";"06110";"Roubion";"2025-04-06 18:08:00";150;0;150;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1536;"13";"13054";"Marignane";"2025-04-06 18:58:00";300;300;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;588;"71";"71153";"Le Creusot";"2025-04-06 20:31:00";300;300;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;1201;"2A";"2A031";"Bastelica";"2025-04-06 22:08:00";73000;0;73000;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2025;7634;"11";"11203";"Lézignan-Corbières";"2025-04-07 01:45:00";1000;0;1000;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;672;"63";"63098";"Chastreix";"2025-04-07 13:12:00";1960000;35000;;1925000;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;19886;"16";"16066";"Brossac";"2025-04-07 13:21:13";800;400;;0;400;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;9100;"83";"83126";"La Seyne-sur-Mer";"2025-04-07 14:46:00";150;0;150;0;0;0;;;;;"Estimées";"2";;"Non";;;;""
2025;18380;"40";"40295";"Saugnac-et-Muret";"2025-04-07 14:59:00";860;860;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;11159;"72";"72298";"Saint-Mars-de-Locquenay";"2025-04-07 15:22:00";200;200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22052;"07";"07254";"Saint-Julien-du-Serre";"2025-04-07 15:35:00";2500;0;2500;0;0;0;;;;;"Estimées";"4";"Involontaire (travaux)";"Non";0;0;0;""
2025;875;"15";"15201";"Saint-Martin-sous-Vigouroux";"2025-04-07 18:07:00";500;500;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;903;"89";"89237";"Mailly-la-Ville";"2025-04-07 18:44:00";200;200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;652;"76";"76351";"Le Havre";"2025-04-07 19:20:00";1000;1000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;15126;"60";"60079";"Boissy-Fresnoy";"2025-04-07 19:35:00";1200;1200;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22051;"07";"07270";"Saint-Martin-sur-Lavezon";"2025-04-07 20:19:00";109600;70300;0;39300;0;0;;;;;"Mesurées";"3";"Involontaire (travaux)";"Non";;;;""
2025;21227;"77";"77485";"Le Vaudoué";"2025-04-08 04:07:44";200;200;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;15921;"33";"33373";"Saint-Antoine-sur-l'Isle";"2025-04-08 08:09:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22053;"07";"07144";"Loubaresse";"2025-04-08 11:18:00";196500;0;103100;93400;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2025;9669;"55";"55274";"Lamorville";"2025-04-08 12:00:00";500;500;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;1312;"29";"29186";"Plouezoc'h";"2025-04-08 12:11:00";1;1;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7635;"11";"11221";"Les Martys";"2025-04-08 14:17:00";9800;1000;7000;0;0;1800;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;712;"56";"56076";"Guern";"2025-04-08 14:23:00";1000;1000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;17086;"30";"30128";"Générac";"2025-04-08 15:35:00";1893;1893;0;;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;673;"71";"71153";"Le Creusot";"2025-04-08 16:13:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;713;"56";"56254";"Trédion";"2025-04-08 16:53:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6795;"91";"91195";"Dannemois";"2025-04-08 16:57:00";6000;6000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;895;"63";"63173";"Grandrif";"2025-04-08 17:19:00";10000;10000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;714;"56";"56220";"Sainte-Hélène";"2025-04-08 17:27:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;6796;"91";"91272";"Gif-sur-Yvette";"2025-04-08 18:09:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;3897;"41";"41146";"Monthou-sur-Cher";"2025-04-08 18:16:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21228;"77";"77186";"Fontainebleau";"2025-04-09 09:16:00";380;380;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;1038;"08";"08142";"Donchery";"2025-04-09 14:15:00";1000;1000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;19887;"16";"16090";"Châteauneuf-sur-Charente";"2025-04-09 15:30:22";1;1;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;19640;"19";"19031";"Brive-la-Gaillarde";"2025-04-09 16:15:53";200;200;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;710;"56";"56057";"Le Faouët";"2025-04-09 17:11:00";80;80;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9225;"2A";"2A189";"Olmeto";"2025-04-09 17:37:00";3;3;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;693;"26";"26060";"Bouvières";"2025-04-09 18:45:00";10000;10000;0;0;0;0;;;;;"Estimées";"2";"Involontaire (travaux)";"Non";;;;""
2025;18654;"38";"38307";"Pisieu";"2025-04-09 19:02:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;943;"15";"15175";"Saint-Cernin";"2025-04-09 21:54:00";10000;10000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;1295;"37";"37031";"Bourgueil";"2025-04-10 10:32:00";2746500;2746500;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;19644;"19";"19149";"Neuville";"2025-04-10 11:08:57";500;500;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;2257;"04";"04112";"Manosque";"2025-04-10 12:47:00";6200;5600;0;0;0;600;;;;;"Mesurées";;"Accidentelle";;;;;"Données partielles ou non valides"
2025;18095;"24";"24262";"Mayac";"2025-04-10 13:02:00";500;500;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;19888;"16";"16061";"Brie";"2025-04-10 14:01:10";50;50;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;9514;"55";"55194";"Foucaucourt-sur-Thabas";"2025-04-10 15:01:00";10000;10000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;11143;"72";"72213";"Mulsanne";"2025-04-10 16:05:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18248;"24";"24081";"Carlux";"2025-04-10 16:13:00";10000;10000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;1487;"13";"13001";"Aix-en-Provence";"2025-04-10 17:49:00";5;5;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;1502;"13";"13001";"Aix-en-Provence";"2025-04-10 19:15:00";10;10;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;1705;"39";"39551";"Véria";"2025-04-10 20:16:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;747;"34";"34107";"Fraisse-sur-Agout";"2025-04-10 20:47:00";2861;2861;0;0;0;0;;;;;"Mesurées";"3";"Involontaire (travaux)";"Non";;;;""
2025;18289;"24";"24364";"Coly-Saint-Amand";"2025-04-11 11:27:00";40000;40000;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;18097;"24";"24362";"Val de Louyre et Caudeau";"2025-04-11 13:33:01";3500;3500;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;11140;"72";"72195";"Mézeray";"2025-04-11 15:07:00";35000;35000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;1123;"56";"56220";"Sainte-Hélène";"2025-04-11 16:45:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;736;"05";"05006";"L'Argentière-la-Bessée";"2025-04-11 17:08:00";10000;10000;0;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;15922;"33";"33345";"Le Puy";"2025-04-11 17:35:00";7000;500;;6500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18383;"40";"40192";"Mont-de-Marsan";"2025-04-11 18:05:00";120;120;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;9103;"83";"83140";"Tourves";"2025-04-11 18:13:00";20;0;20;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15127;"60";"60011";"Amy";"2025-04-11 18:33:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;760;"46";"46125";"Gorses";"2025-04-11 20:55:00";20000;20000;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;20522;"35";"35236";"Redon";"2025-04-12 15:08:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;1533;"13";"13047";"Istres";"2025-04-12 16:47:00";2;2;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;18655;"38";"38151";"Échirolles";"2025-04-12 18:16:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21042;"43";"43195";"Saint-Ilpize";"2025-04-12 18:17:00";6;6;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19021;"84";"84087";"Orange";"2025-04-12 20:06:00";800;800;0;0;0;0;;;;;"Mesurées";"3";;"Non";;;;""
2025;1587;"13";"13015";"Bouc-Bel-Air";"2025-04-12 21:06:00";615;615;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
